corruption,n_refreshes,r,a,x,acc,n
brightness/s5,93,0.6575645208358765,0.999,6.19789577273861,0.8125,32
brightness/s5,94,0.6222213506698608,0.999,6.5523252756935815,0.6875,32
brightness/s5,95,0.5612022280693054,0.9045104217435367,4.400350994619937,0.6875,32
brightness/s5,96,0.5593683123588562,0.9015512094825763,3.3074656603189516,0.65625,32
brightness/s5,97,0.5929422378540039,0.9557262031356251,3.1897720624050763,0.625,32
brightness/s5,98,0.7068827152252197,0.999,5.048263420526815,0.78125,32
brightness/s5,99,0.580269455909729,0.9352773616232798,3.859497755667511,0.59375,32
brightness/s5,100,0.6225744485855103,0.999,5.3831262671580316,0.625,32
brightness/s5,101,0.6325335502624512,0.999,6.144940522903292,0.65625,32
brightness/s5,102,0.6982170343399048,0.999,6.525847650775923,0.75,32
brightness/s5,103,0.6105078458786011,0.9840701244736894,5.324674249948746,0.71875,32
brightness/s5,104,0.625891923904419,0.999,6.1157145142986495,0.75,32
brightness/s5,105,0.5306377410888672,0.8551914677113891,3.9458137470739247,0.65625,32
brightness/s5,106,0.6223505735397339,0.999,5.426284262861239,0.75,32
brightness/s5,107,0.6918668746948242,0.999,6.166519520754896,0.8125,32
brightness/s5,108,0.634903073310852,0.999,6.536637149701725,0.71875,32
brightness/s5,109,0.6351289749145508,0.999,6.721695964175138,0.71875,32
brightness/s5,110,0.634588360786438,0.999,6.814225371411846,0.71875,32
brightness/s5,111,0.6325528621673584,0.999,6.860490075030199,0.71875,32
brightness/s5,112,0.6529952883720398,0.999,6.883622426839376,0.71875,32
brightness/s5,113,0.6553953289985657,0.999,6.895188602743964,0.75,32
brightness/s5,114,0.6396865844726562,0.999,6.900971690696259,0.6875,32
brightness/s5,115,0.6762828826904297,0.999,6.903863234672405,0.75,32
brightness/s5,116,0.6825964450836182,0.999,6.905309006660479,0.59375,32
brightness/s5,117,0.5506367087364197,0.887461865926524,4.485191212683749,0.625,32
brightness/s5,118,0.6284732222557068,0.999,5.695972995666152,0.84375,32
brightness/s5,119,0.6896417737007141,0.999,6.301363887157352,0.6875,32
brightness/s5,120,0.6080434322357178,0.9800935387306553,5.098983768009333,0.75,32
brightness/s5,121,0.5669893026351929,0.913848463788158,3.730270368267113,0.5625,32
brightness/s5,122,0.6201025247573853,0.999,5.3185125734578325,0.59375,32
brightness/s5,123,0.6794420480728149,0.999,6.112633676053193,0.625,32
brightness/s5,124,0.7628138065338135,0.999,6.509694227350873,0.75,32
brightness/s5,125,0.7307156324386597,0.999,6.7082245029997125,0.8125,32
brightness/s5,126,0.6676563620567322,0.999,6.807489640824133,0.78125,32
brightness/s5,127,0.7183090448379517,0.999,6.8571222097363425,0.8125,32
brightness/s5,128,0.5940471291542053,0.9575090592745169,4.986083249160707,0.625,32
