corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
gaussian_noise/s5,15232.0,0.6441881656646729,0.4877162575721741,0.6549807293410727,0.46987221874244633,0.4031944026994094,0.2519368189237874,1.6973288375888997,2.7821451880449297,0.4035613240829121
gaussian_noise/s5,15360.0,0.690065860748291,0.48117902874946594,0.6613598441423851,0.47192800238008625,0.4065908749358804,0.2515846700285533,1.6708534022966353,2.7611175063995534,0.40689108334056445
gaussian_noise/s5,15488.0,0.6606148481369019,0.4740931987762451,0.6612243903232063,0.4723216744521151,0.41647207949299303,0.24703518456881632,1.6571124245469673,2.7543628825719804,0.41671770455137086
gaussian_noise/s5,15616.0,0.6393123269081116,0.5218838453292847,0.6572403787931891,0.48133297824796406,0.411772610494267,0.25183560555630424,1.674868333048027,2.6958078319898235,0.41481448554203065
gaussian_noise/s5,15744.0,0.6925436854362488,0.469276487827301,0.6636591618191999,0.47914088908057073,0.4050866813134911,0.2500814045460671,1.6468597442234654,2.7104920507889707,0.4089959427162069
gaussian_noise/s5,15872.0,0.6691919565200806,0.5007696747779846,0.6646651244920874,0.4830733955710096,0.4067186483474018,0.24722569462860033,1.6494028939706438,2.673789042891837,0.4113375894950783
gaussian_noise/s5,16000.0,0.6552379131317139,0.5394704341888428,0.6629510860629285,0.49332740259243374,0.3981107122842378,0.2534119319688548,1.6518382246306555,2.600220652056101,0.40331030049597316
gaussian_noise/s5,16128.0,0.6778033971786499,0.518733561038971,0.665651506265787,0.49794670412816777,0.3995905827780127,0.26273476251997213,1.6208201333889378,2.567735475544791,0.4052652458603416
gaussian_noise/s5,16256.0,0.6487832069396973,0.5051422119140625,0.6625845427519524,0.4992549782710577,0.40080138590928305,0.27178298751634083,1.6293779138821645,2.5426115249324877,0.40686474661300676
gaussian_noise/s5,16384.0,0.6525782346725464,0.5137902498245239,0.6607652140102421,0.5018977549171424,0.3890079521075952,0.2621406261497334,1.6388054482583254,2.5224845887364884,0.3953893381379146
gaussian_noise/s5,16512.0,0.6562339067459106,0.5316245555877686,0.6599413399621818,0.5073026277663472,0.39640423354257787,0.26277414866796367,1.6480061622460362,2.492686722588155,0.4030458221128392
gaussian_noise/s5,16640.0,0.6860397458076477,0.5086231231689453,0.6646865046613575,0.5075427178395467,0.4081375547166546,0.2675538489101521,1.6285378184101535,2.4790928368500253,0.4135715817286866
gaussian_noise/s5,16768.0,0.6904056668281555,0.467019647359848,0.6693627159644117,0.5001748868432379,0.3964307265863537,0.2672031491083062,1.5917239660172209,2.5077076612330065,0.40371765777801627
gaussian_noise/s5,16896.0,0.663242757320404,0.4766179919242859,0.6682499962109557,0.495891815039792,0.3925342308433803,0.2541321219977051,1.5930780882847753,2.544144077063955,0.39849626545474054
gaussian_noise/s5,17024.0,0.6456105709075928,0.5598165988922119,0.6641337370648897,0.5075145030129593,0.40497118887185657,0.26048309981630413,1.6228321071548173,2.475130798839458,0.40984921719024225
